T,RING_SIZE,RING_BYTES,RES_ACT,RES_SKETCH,RES_RING
2184,5,104,34,11,7
2185,5,104,32,18,11
2186,5,104,37,13,12
2187,5,104,30,15,11
2188,5,104,38,24,13
2189,5,104,35,16,8
2190,5,104,34,25,9
2191,5,104,38,20,9
2192,5,104,22,22,7
2193,5,104,36,29,12
2194,5,104,37,21,10
2195,5,104,36,22,10
2196,5,104,35,12,14
2197,5,104,37,24,9
2198,5,104,23,23,8
2199,5,104,33,14,14
2200,5,104,38,25,10
2201,5,104,36,25,15
2202,5,104,34,15,8
2203,5,104,37,26,16
2204,5,104,34,17,14
2205,5,104,34,15,6
2206,5,104,24,13,6
2207,5,104,38,14,14
2208,5,104,34,15,15
2209,5,104,35,19,11
2210,5,104,32,14,9
2211,5,104,30,23,9
2212,5,104,35,18,7
2213,5,104,32,9,8
2214,5,104,35,21,13
2215,5,104,33,15,40
2216,5,104,36,17,12
2217,5,104,36,13,12
2218,5,104,36,27,13
2219,5,104,36,26,10
2220,5,104,31,16,12
2221,5,104,35,13,12
2222,5,104,28,17,14
2223,5,104,35,17,11
2224,4,104,30,18,7
2225,4,104,37,18,13
2226,4,104,36,19,9
2227,4,104,32,13,8
2228,4,104,18,18,12
2229,4,104,35,8,9
2230,4,104,37,14,13
2231,4,104,39,21,10
2232,4,104,19,19,13
2233,4,104,33,10,10
2234,4,104,18,17,11
2235,4,104,31,16,9
2236,4,104,29,23,16
2237,4,104,39,12,10
2238,4,104,36,16,9
2239,4,104,41,24,15
2240,4,104,22,22,10
2241,4,104,31,16,8
2242,4,104,35,18,13
2243,4,104,36,19,14
2244,4,104,33,19,12
2245,4,104,36,9,11
2246,4,104,32,22,14
2247,4,104,34,21,11
2248,4,104,29,18,15
2249,4,104,37,17,9
2250,4,104,32,17,9
2251,4,104,33,26,7
2252,4,104,35,22,17
2253,4,104,39,26,11
2254,4,104,37,21,9
2255,4,104,30,18,9
2256,4,104,37,18,10
2257,4,104,39,15,15
2258,4,104,37,17,15
2259,4,104,22,10,10
2260,4,104,34,14,10
2261,4,104,33,17,10
2262,4,104,35,16,41
2263,4,104,35,27,8
2264,4,104,37,17,11
2265,4,104,38,20,11
2266,4,104,37,21,11
2267,4,104,35,20,11
2268,4,104,37,20,16
2269,4,104,36,29,11
2270,4,104,35,21,7
2271,4,104,38,15,14
2272,4,104,38,19,15
2273,4,104,28,14,8
2274,4,104,31,19,9
2275,4,104,28,15,11
2276,4,104,33,18,11
2277,4,104,33,14,10
2278,4,104,34,15,8
2279,4,104,31,22,14
2280,4,104,38,27,18
2281,4,104,31,20,11
2282,4,104,23,19,15
2283,4,104,30,16,12
2284,4,104,38,18,16
2285,4,104,24,16,12
2286,4,104,35,18,16
2287,4,104,37,30,12
2288,4,104,25,12,11
2289,4,104,39,28,19
2290,4,104,39,21,12
2291,4,104,34,18,16
2292,4,104,35,20,15
2293,4,104,37,10,12
2294,4,104,31,25,44
2295,4,104,29,19,16
2296,4,104,36,23,12
2297,4,104,32,18,13
2298,4,104,34,19,12
2299,4,104,34,18,12
2300,4,104,36,23,20
2301,4,104,37,24,13
2302,4,104,38,19,12
2303,4,104,35,19,13
2304,4,104,31,12,9
2305,4,104,37,18,13
2306,4,104,38,31,13
2307,4,104,31,13,10
2308,4,104,36,22,14
2309,4,104,32,16,8
2310,4,104,23,14,16
2311,4,104,19,13,14
2312,4,104,33,19,16
2313,4,104,32,20,11
2314,4,104,36,22,17
2315,4,104,35,12,11
2316,4,104,37,27,13
2317,4,104,32,19,13
2318,4,104,37,24,21
2319,4,104,35,19,21
2320,4,104,37,15,16
2321,4,104,35,13,15
2322,4,104,32,23,15
2323,4,104,31,17,13
2324,4,104,36,19,12
2325,4,104,30,17,9
2326,4,104,20,20,16
2327,4,104,36,17,42
2328,4,104,38,25,14
2329,4,104,36,21,16
2330,4,104,33,23,16
2331,4,104,31,19,16
2332,4,104,36,19,17
2333,4,104,32,13,13
2334,4,104,34,24,17
2335,4,104,23,23,12
2336,4,104,39,20,17
2337,4,104,36,17,13
2338,4,104,38,18,14
2339,4,104,36,21,13
2340,4,104,25,17,13
2341,4,104,39,32,14
2342,4,104,33,17,9
2343,4,104,29,12,18
2344,4,104,34,15,14
2345,4,104,26,14,9
2346,4,104,33,15,14
2347,4,104,33,25,10
2348,4,104,32,17,17
2349,4,104,37,20,14
2350,4,104,34,18,10
2351,4,104,37,23,18
2352,4,104,37,23,15
2353,4,104,32,18,11
2354,4,104,35,20,17
2355,4,104,35,16,17
2356,4,104,40,21,18
2357,4,104,32,21,13
2358,4,104,39,22,13
2359,4,104,30,20,19
2360,4,104,36,17,18
2361,4,104,39,20,14
2362,4,104,20,14,15
2363,4,104,41,22,19
2364,4,104,38,27,15
2365,4,104,40,23,14
2366,4,104,20,18,15
2367,4,104,39,16,16
2368,4,104,37,19,17
2369,4,104,33,18,18
2370,4,104,38,23,14
2371,4,104,33,22,14
2372,4,104,35,16,14
2373,4,104,36,20,14
2374,4,104,38,24,19
2375,4,104,33,19,17
2376,4,104,34,26,45
2377,4,104,40,16,19
2378,4,104,33,19,12
2379,4,104,34,16,15
2380,4,104,36,28,10
2381,4,104,40,22,11
2382,4,104,38,20,19
2383,4,104,24,11,11
2384,4,104,35,17,16
2385,4,104,37,20,16
2386,4,104,24,24,13
2387,4,104,35,20,16
2388,4,104,36,14,17
2389,4,104,34,20,13
2390,4,104,39,18,12
2391,4,104,34,24,18
2392,4,104,36,19,19
2393,4,104,30,30,16
2394,4,104,21,21,19
2395,4,104,31,14,35
2396,4,104,37,18,43
2397,4,104,38,13,13
2398,4,104,37,20,19
2399,4,104,21,19,17
2400,4,104,36,12,13
2401,4,104,39,28,16
2402,4,104,37,14,19
2403,4,104,39,30,18
2404,4,104,41,24,15
2405,4,104,30,19,18
2406,4,104,38,11,15
2407,4,104,36,18,20
2408,4,104,35,24,21
2409,4,104,38,14,19
2410,4,104,31,20,19
2411,4,104,30,13,20
2412,4,104,40,29,22
2413,4,104,37,29,11
2414,4,104,40,33,15
2415,4,104,31,24,19
2416,4,104,38,25,23
2417,4,104,38,24,19
2418,4,104,36,25,22
2419,4,104,32,25,20
2420,4,104,39,24,15
2421,4,104,40,22,14
2422,4,104,38,20,20
2423,4,104,37,18,21
2424,4,104,33,26,22
2425,4,104,37,22,14
2426,4,104,33,15,14
2427,4,104,22,22,21
2428,4,104,32,22,15
2429,4,104,30,18,11
2430,4,104,41,30,24
2431,4,104,25,12,12
2432,4,104,41,25,20
2433,4,104,37,20,21
2434,4,104,32,14,11
2435,4,104,31,13,11
2436,4,104,36,16,16
2437,4,104,39,25,20
2438,4,104,39,21,22
2439,4,104,23,23,23
2440,4,104,38,21,20
2441,4,104,40,25,16
2442,4,104,38,28,15
2443,4,104,41,23,15
2444,4,104,37,21,15
2445,4,104,35,27,46
2446,4,104,41,17,21
2447,4,104,39,19,22
2448,4,104,35,20,17
2449,4,104,25,25,15
2450,4,104,40,26,21
2451,4,104,31,14,22
2452,4,104,36,18,17
2453,4,104,35,16,12
2454,4,104,42,25,19
2455,4,104,40,17,20
2456,4,104,35,25,21
2457,4,104,39,19,16
2458,4,104,24,24,24
2459,4,104,40,31,22
2460,4,104,32,24,15
2461,4,104,38,21,23
2462,4,104,26,13,13
2463,4,104,36,16,20
2464,4,104,32,21,21
2465,4,104,39,13,22
2466,4,104,26,26,16
2467,4,104,36,15,22
2468,4,104,36,19,23
2469,4,104,37,20,17
2470,4,104,32,20,21
2471,4,104,39,21,16
2472,4,104,42,26,22
2473,4,104,38,16,23
2474,4,104,33,25,16
2475,4,104,42,25,16
2476,4,104,32,14,12
2477,4,104,37,18,12
2478,4,104,38,22,16
2479,4,104,38,17,16
2480,4,104,39,15,24
2481,4,104,37,21,18
2482,4,104,40,16,25
2483,4,104,33,17,18
2484,4,104,39,22,15
2485,4,104,38,25,23
2486,4,104,37,20,17
2487,4,104,37,19,18
2488,4,104,38,20,19
2489,4,104,39,26,16
2490,4,104,37,17,17
2491,4,104,39,15,23
2492,4,104,31,15,13
2493,4,104,37,20,26
2494,4,104,33,15,13
2495,4,104,34,14,22
2496,4,104,40,22,17
2497,4,104,39,16,23
2498,4,104,41,23,13
2499,4,104,38,15,14
2500,4,104,32,15,24
2501,4,104,35,20,16
2502,4,104,26,18,15
2503,4,104,34,16,14
2504,4,104,39,26,24
2505,4,104,39,25,23
2506,4,104,35,19,18
2507,4,104,39,21,19
2508,4,104,38,19,14
2509,4,104,43,26,17
2510,4,104,35,23,16
2511,4,104,42,31,25
2512,4,104,36,20,16
2513,4,104,35,15,23
2514,4,104,35,21,15
2515,4,104,38,21,27
2516,4,104,36,16,12
2517,4,104,37,21,17
2518,4,104,40,15,22
2519,4,104,42,23,22
2520,4,104,38,21,24
2521,4,104,40,23,16
2522,4,104,34,23,18
2523,4,104,43,27,24
2524,4,104,40,27,17
2525,4,104,38,21,17
2526,4,104,41,24,17
2527,4,104,40,29,17
2528,4,104,40,21,17
2529,4,104,41,17,28
2530,4,104,41,27,23
2531,4,104,27,13,13
2532,4,104,41,23,19
2533,4,104,37,26,24
2534,4,104,38,22,17
2535,4,104,40,19,14
2536,4,104,39,18,20
2537,4,104,44,27,18
2538,4,104,38,23,16
2539,4,104,34,26,18
2540,4,104,38,22,19
2541,4,104,39,13,13
2542,4,104,37,22,18
2543,4,104,40,20,24
2544,4,104,42,24,20
2545,4,104,32,16,15
2546,4,104,41,17,25
2547,4,104,33,21,25
2548,4,104,41,22,14
2549,4,104,35,17,15
2550,4,104,39,21,20
2551,4,104,36,24,18
2552,4,104,41,26,17
2553,4,104,40,19,24
2554,4,104,39,24,17
2555,4,104,34,17,16
2556,4,104,39,23,18
2557,4,104,35,22,26
2558,4,104,35,20,23
2559,4,104,42,16,23
2560,4,104,36,20,19
2561,4,104,42,18,26
2562,4,104,27,27,17
2563,4,104,35,24,21
2564,4,104,33,16,17
2565,4,104,41,30,18
2566,4,104,34,18,20
2567,4,104,43,19,27
2568,4,104,40,22,21
2569,4,104,40,26,24
2570,4,104,40,21,22
2571,4,104,28,14,15
2572,4,104,37,17,13
2573,4,104,39,21,24
2574,4,104,40,22,25
2575,4,104,39,18,18
2576,4,104,21,15,20
2577,4,104,25,25,25
2578,4,104,36,22,18
2579,4,104,36,21,24
2580,4,104,32,15,36
2581,4,104,39,22,18
2582,5,104,36,16,18
2583,5,104,34,22,19
2584,5,104,42,13,0
2585,5,104,39,22,0
2586,5,104,37,11,19
2587,5,104,41,22,19
2588,5,104,38,27,0
2589,5,104,36,26,16
2590,5,104,39,18,20
2591,5,104,31,19,14
2592,5,104,35,20,17
2593,5,104,39,20,18
2594,5,104,40,21,19
2595,5,104,38,14,0
2596,5,104,41,20,1
2597,5,104,37,23,19
2598,5,104,42,28,0
2599,5,104,29,15,17
2600,5,104,40,19,19
2601,5,104,43,17,0
2602,5,104,36,18,19
2603,5,104,41,20,20
2604,5,104,40,22,21
2605,5,104,42,23,21
2606,5,104,33,21,0
2607,5,104,37,18,19
2608,5,104,34,21,17
2609,5,104,43,29,1
2610,5,104,41,23,1
2611,5,104,42,21,21
2612,5,104,34,22,1
2613,5,104,40,22,19
2614,5,104,41,22,1
2615,5,104,36,19,19
2616,5,104,40,19,22
2617,5,104,37,17,20
2618,5,104,37,25,21
2619,5,104,42,27,18
2620,5,104,39,19,19
2621,5,104,39,15,1
2622,5,104,37,21,1
2623,5,104,43,24,22
2624,5,104,24,20,1
2625,5,104,38,18,15
2626,5,104,42,31,21
2627,5,104,43,32,0
2628,5,104,34,17,18
2629,5,104,40,24,22
2630,5,104,39,22,0
2631,5,104,30,16,18
2632,5,104,41,14,18
2633,5,104,39,22,2
2634,5,104,35,18,19
2635,5,104,40,22,1
2636,5,104,27,14,15
2637,5,104,40,17,15
2638,5,104,37,22,1
2639,5,104,38,30,16
2640,5,104,44,20,1
2641,5,104,37,19,20
2642,5,104,37,22,2
2643,5,104,42,21,2
2644,5,104,38,23,20
2645,5,104,38,26,22
2646,5,104,41,20,22
2647,5,104,38,22,2
2648,5,104,42,21,23
2649,5,104,42,21,1
2650,5,104,37,17,20
2651,5,104,38,28,1
2652,5,104,31,15,16
2653,5,104,39,27,23
2654,5,104,42,24,3
2655,5,104,36,19,20
2656,5,104,40,19,23
2657,5,104,32,20,17
2658,5,104,43,14,3
2659,5,104,42,22,1
2660,5,104,41,27,1
2661,5,104,38,26,2
2662,5,104,43,23,2
2663,5,104,40,20,21
2664,5,104,40,23,3
2665,5,104,39,19,1
2666,5,104,40,12,20
2667,5,104,35,23,22
2668,5,104,41,14,17
2669,5,104,42,34,20
2670,5,104,41,24,4
2671,5,104,43,22,2
2672,5,104,38,16,3
2673,5,104,42,25,21
2674,5,104,38,18,21
2675,5,104,38,23,3
2676,5,104,43,25,23
2677,5,104,41,18,17
2678,5,104,41,20,24
2679,5,104,40,28,24
2680,5,104,36,24,23
2681,5,104,41,29,25
2682,5,104,40,16,17
2683,5,104,35,15,18
2684,5,104,40,31,18
2685,5,104,35,14,21
2686,5,104,39,13,20
2687,5,104,27,19,21
2688,5,104,38,18,20
2689,5,104,40,27,23
2690,5,104,28,28,22
2691,5,104,36,27,25
2692,5,104,39,23,3
2693,5,104,41,23,22
2694,5,104,39,19,21
2695,5,104,43,24,19
2696,5,104,42,25,5
2697,5,104,36,22,19
2698,5,104,38,20,20
2699,5,104,38,23,2
2700,5,104,43,32,22
2701,5,104,43,22,3
2702,5,104,39,27,3
2703,5,104,43,20,20
2704,5,104,29,29,23
2705,5,104,42,29,1
2706,5,104,39,21,21
2707,5,104,41,23,3
2708,5,104,42,16,3
2709,5,104,44,15,4
2710,5,104,43,26,22
2711,5,104,42,21,26
2712,5,104,41,21,22
2713,5,104,39,29,3
2714,5,104,39,20,3
2715,5,104,44,26,24
2716,5,104,43,26,6
2717,5,104,44,27,7
2718,5,104,37,25,24
2719,5,104,44,14,3
2720,5,104,42,23,2
2721,5,104,32,31,3
2722,5,104,39,24,4
2723,5,104,37,20,23
2724,5,104,33,21,18
2725,5,104,42,21,4
2726,5,104,40,19,4
2727,5,104,36,15,23
2728,5,104,41,17,19
2729,5,104,41,28,24
2730,5,104,23,23,24
2731,5,104,44,18,2
2732,5,104,42,23,2
2733,5,104,40,24,4
2734,5,104,43,26,1
2735,5,104,37,23,21
2736,5,104,44,24,4
2737,5,104,41,22,21
2738,5,104,40,21,22
2739,5,104,39,18,23
2740,5,104,43,25,5
2741,5,104,40,21,4
2742,5,104,39,17,25
2743,5,104,44,33,23
2744,5,104,45,25,5
2745,5,104,45,21,3
2746,5,104,44,27,24
2747,5,104,38,24,21
2748,5,104,38,16,3
2749,5,104,40,21,4
2750,5,104,26,26,5
2751,5,104,43,23,22
2752,5,104,43,22,22
2753,5,104,43,32,2
2754,5,104,37,28,27
2755,5,104,32,16,19
2756,5,104,44,33,2
2757,5,104,39,19,3
2758,5,104,44,25,20
2759,5,104,42,24,24
2760,5,104,42,18,3
2761,5,104,41,32,19
2762,5,104,40,20,4
2763,5,104,33,17,21
2764,5,104,30,30,24
2765,5,104,44,22,4
2766,5,104,40,19,25
2767,5,104,39,17,4
2768,5,104,40,18,5
2769,5,104,39,21,5
2770,5,104,40,23,4
2771,5,104,43,19,4
2772,5,104,44,23,22
2773,5,104,41,22,5
2774,5,104,41,20,5
2775,5,104,34,18,23
2776,5,104,42,17,5
2777,5,104,36,18,23
2778,5,104,22,16,3
2779,5,104,35,15,23
2780,5,104,41,22,5
2781,5,104,38,26,25
2782,5,104,42,23,5
2783,5,104,33,21,2
2784,5,104,45,23,5
2785,5,104,43,35,24
2786,5,104,41,17,5
2787,5,104,44,27,5
2788,5,104,40,22,6
2789,5,104,43,17,6
2790,5,104,45,34,6
2791,5,104,35,17,20
2792,5,104,43,24,6
2793,5,104,44,22,25
2794,5,104,45,27,25
2795,5,104,44,24,23
2796,5,104,34,22,21
2797,5,104,41,28,5
2798,5,104,45,23,26
2799,5,104,42,23,6
2800,5,104,43,23,25
2801,5,104,46,35,7
2802,5,104,31,31,25
2803,5,104,45,28,23
2804,5,104,44,30,4
2805,5,104,44,25,25
2806,5,104,42,29,26
2807,5,104,34,32,5
2808,5,104,35,33,6
2809,5,104,39,27,26
2810,5,104,34,22,3
2811,5,104,36,16,24
2812,5,104,43,24,4
2813,5,104,22,20,6
2814,5,104,46,24,6
2815,5,104,36,19,5
2816,5,104,38,16,20
2817,5,104,41,22,25
2818,5,104,39,19,24
2819,5,104,46,24,27
2820,5,104,43,25,26
2821,5,104,44,26,6
2822,5,104,36,18,22
2823,5,104,39,25,22
2824,5,104,46,29,24
2825,5,104,41,20,25
2826,5,104,45,20,25
2827,5,104,40,14,22
2828,5,104,37,25,26
2829,5,104,39,17,4
2830,5,104,42,13,24
2831,5,104,42,20,3
2832,5,104,43,14,25
2833,5,104,24,24,25
2834,5,104,35,23,23
2835,5,104,41,28,5
2836,5,104,41,23,7
2837,5,104,39,17,21
2838,5,104,41,25,6
2839,5,104,43,24,5
2840,5,104,40,24,23
2841,5,104,45,25,26
2842,5,104,44,30,5
2843,5,104,42,15,23
2844,5,104,41,19,23
2845,5,104,47,36,8
2846,5,104,43,18,6
2847,5,104,46,28,27
2848,5,104,43,18,4
2849,5,104,45,19,5
2850,5,104,41,16,6
2851,5,104,25,25,26
2852,5,104,45,28,8
2853,5,104,45,24,24
2854,5,104,45,15,6
2855,5,104,43,28,25
2856,5,104,45,18,6
2857,5,104,37,19,25
2858,5,104,25,21,4
2859,5,104,41,25,7
2860,5,104,43,18,22
2861,5,104,46,21,26
2862,5,104,28,20,26
2863,5,104,44,15,26
2864,5,104,46,25,25
2865,5,104,42,15,24
2866,5,104,44,23,27
2867,5,104,45,26,26
2868,5,104,41,24,6
2869,5,104,28,15,23
2870,5,104,42,30,27
2871,6,104,44,26,7
2872,6,104,29,15,7
2873,6,104,41,18,0
2874,6,104,44,24,1
2875,6,104,40,26,0
2876,6,104,45,16,8
2877,6,104,44,23,5
2878,6,104,43,25,1
2879,6,104,40,24,6
2880,6,104,42,29,7
2881,6,104,42,23,1
2882,6,104,43,28,6
2883,6,104,44,29,7
2884,6,104,38,20,0
2885,6,104,44,25,6
2886,6,104,43,33,0
2887,6,104,37,19,1
2888,6,104,37,17,2
2889,6,104,46,29,9
2890,6,104,23,21,7
2891,6,104,47,30,10
2892,6,104,43,30,8
2893,6,104,38,16,0
2894,6,104,40,25,6
2895,6,104,41,28,1
2896,6,104,46,17,9
2897,6,104,46,22,7
2898,6,104,44,18,7
2899,6,104,41,27,1
2900,6,104,46,26,1
2901,6,104,39,17,2
2902,6,104,47,25,8
2903,6,104,45,26,0
2904,6,104,44,29,1
2905,6,104,47,18,10
2906,6,104,43,24,7
2907,6,104,45,31,6
2908,6,104,38,21,2
2909,6,104,38,16,5
2910,6,104,45,26,7
2911,6,104,43,24,3
2912,6,104,45,28,1
2913,6,104,46,20,6
2914,6,104,47,23,9
2915,6,104,44,20,7
2916,6,104,44,27,6
2917,6,104,46,28,7
2918,6,104,44,23,9
2919,6,104,45,25,2
2920,6,104,43,31,1
2921,6,104,26,26,1
2922,6,104,47,21,8
2923,6,104,45,31,7
2924,6,104,27,27,8
2925,6,104,43,24,9
2926,6,104,38,20,8
2927,6,104,40,23,7
2928,6,104,42,29,8
2929,6,104,39,21,9
2930,6,104,45,30,2
2931,6,104,30,16,9
2932,6,104,44,16,1
2933,6,104,46,27,1
2934,6,104,24,24,3
2935,6,104,44,34,1
2936,6,104,40,27,1
2937,6,104,48,31,11
2938,6,104,43,24,2
2939,6,104,48,28,10
2940,6,104,31,17,10
2941,6,104,41,23,2
2942,6,104,32,16,1
2943,6,104,41,23,10
2944,6,104,40,18,3
2945,6,104,41,28,2
2946,6,104,46,16,8
2947,6,104,43,28,5
2948,6,104,47,29,8
2949,6,104,45,21,2
2950,6,104,44,22,2
2951,6,104,42,12,2
2952,6,104,36,24,2
2953,6,104,41,20,1
2954,6,104,43,30,9
2955,6,104,47,28,2
2956,6,104,41,26,8
2957,6,104,48,30,9
2958,6,104,44,32,2
2959,6,104,44,25,8
2960,6,104,46,26,3
2961,6,104,43,25,10
2962,6,104,49,29,11
2963,6,104,44,26,8
2964,6,104,47,30,2
2965,6,104,45,30,8
2966,6,104,41,18,8
2967,6,104,45,17,2
2968,6,104,46,31,9
2969,6,104,47,26,3
2970,6,104,48,29,3
2971,6,104,42,13,2
2972,6,104,42,29,3
2973,6,104,49,30,4
2974,6,104,45,26,9
2975,6,104,46,32,10
2976,6,104,42,21,2
2977,6,104,23,17,8
2978,6,104,47,26,9
2979,6,104,45,26,3
2980,6,104,47,34,3
2981,6,104,46,24,4
2982,6,104,27,27,2
2983,6,104,42,23,4
2984,6,104,43,25,9
2985,6,104,44,19,2
2986,6,104,45,35,2
2987,6,104,44,31,9
2988,6,104,35,23,6
2989,6,104,49,31,10
2990,6,104,42,28,3
2991,6,104,46,19,11
2992,6,104,40,20,10
2993,6,104,42,19,9
2994,6,104,44,25,4
2995,6,104,41,21,11
2996,6,104,45,23,4
2997,6,104,46,24,10
2998,6,104,39,23,7
2999,6,104,45,24,3
3000,6,104,25,25,4
3001,6,104,48,37,12
3002,6,104,48,24,11
3003,6,104,46,28,10
3004,6,104,46,27,3
3005,6,104,43,30,4
3006,6,104,44,25,10
3007,6,104,45,16,4
3008,6,104,42,21,11
3009,6,104,36,24,8
3010,6,104,47,24,11
3011,6,104,41,18,3
3012,6,104,43,24,12
3013,6,104,33,17,4
3014,6,104,45,21,11
3015,6,104,40,26,3
3016,6,104,26,22,9
3017,6,104,45,26,11
3018,6,104,39,29,4
3019,6,104,46,17,5
3020,6,104,48,19,11
3021,6,104,43,19,10
3022,6,104,42,21,4
3023,6,104,47,29,11
3024,6,104,48,26,10
3025,6,104,46,24,5
3026,6,104,42,20,4
3027,6,104,45,27,10
3028,7,104,46,29,5
3029,7,104,28,28,11
3030,7,104,44,31,12
3031,7,104,46,18,3
3032,7,104,47,27,4
3033,7,104,37,25,10
3034,7,104,47,29,4
3035,7,104,47,30,6
3036,7,104,42,23,9
3037,7,104,47,33,10
3038,7,104,44,26,12
3039,7,104,47,33,12
3040,7,104,49,38,13
3041,7,104,48,30,12
3042,7,104,43,20,7
3043,7,104,46,22,5
3044,7,104,48,34,13
3045,7,104,43,29,5
3046,7,104,42,19,5
3047,7,104,48,27,11
3048,7,104,43,22,3
3049,7,104,45,26,6
3050,7,104,48,35,4
3051,7,104,44,26,13
3052,7,104,43,20,6
3053,7,104,48,25,5
3054,7,104,45,27,14
3055,7,104,47,32,10
3056,7,104,37,25,3
3057,7,104,43,22,5
3058,7,104,46,27,7
3059,7,104,37,27,12
3060,7,104,47,26,6
3061,7,104,47,25,12
3062,7,104,46,27,11
3063,7,104,45,32,11
3064,7,104,42,27,13
3065,7,104,45,33,6
3066,7,104,43,24,10
3067,7,104,48,33,11
3068,7,104,47,24,14
3069,7,104,29,29,12
3070,7,104,50,30,14
3071,7,104,44,23,4
3072,7,104,46,13,5
3073,7,104,46,21,8
3074,7,104,38,26,4
3075,7,104,48,22,11
3076,7,104,45,22,5
3077,7,104,43,25,5
3078,7,104,43,17,12
3079,7,104,46,21,12
3080,7,104,45,20,5
3081,7,104,44,18,13
3082,7,104,44,19,5
3083,7,104,40,24,11
3084,7,104,34,18,12
3085,7,104,47,22,9
3086,7,104,49,36,6
3087,7,104,39,27,6
3088,7,104,40,28,7
3089,7,104,30,30,13
3090,7,104,46,27,13
3091,7,104,48,27,11
3092,7,104,48,34,13
3093,7,104,38,20,6
3094,7,104,45,16,7
3095,7,104,46,20,12
3096,7,104,35,19,13
3097,7,104,43,26,11
3098,7,104,47,18,6
3099,7,104,46,27,14
3100,7,104,49,36,5
3101,7,104,46,17,8
3102,7,104,39,19,4
3103,7,104,49,28,12
3104,7,104,49,32,14
3105,7,104,43,28,14
3106,7,104,48,25,15
3107,7,104,46,21,9
3108,7,104,47,27,13
3109,7,104,48,31,5
3110,7,104,24,18,12
3111,7,104,47,28,8
3112,7,104,45,32,15
3113,7,104,47,28,15
3114,7,104,45,21,5
3115,7,104,38,28,13
3116,7,104,46,25,13
3117,7,104,48,27,7
3118,7,104,39,29,14
3119,7,104,31,31,16
3120,7,104,45,31,6
3121,7,104,43,24,13
3122,7,104,47,26,14
3123,7,104,40,34,13
3124,7,104,46,15,4
3125,7,104,49,25,14
3126,7,104,47,28,14
3127,7,104,46,28,14
3128,7,104,47,28,14
3129,7,104,46,32,15
3130,7,104,40,20,5
3131,7,104,27,23,12
3132,7,104,24,22,14
3133,7,104,44,25,14
3134,7,104,47,17,13
3135,7,104,48,25,15
3136,7,104,49,27,16
3137,7,104,41,29,8
3138,7,104,47,22,15
3139,7,104,49,31,13
3140,7,104,25,23,15
3141,7,104,47,25,7
3142,7,104,49,26,16
3143,7,104,47,33,16
3144,7,104,41,22,15
3145,7,104,45,19,12
3146,7,104,49,28,8
3147,7,104,44,20,14
3148,7,104,49,20,15
3149,7,104,45,24,7
3150,7,104,48,22,7
3151,7,104,46,25,7
3152,7,104,45,19,7
3153,7,104,48,28,15
3154,7,104,45,25,14
3155,7,104,48,23,16
3156,7,104,48,25,16
3157,7,104,50,29,16
3158,7,104,51,31,16
3159,7,104,48,29,17
3160,7,104,50,37,8
3161,7,104,46,29,13
3162,7,104,48,18,15
3163,7,104,50,21,16
3164,7,104,45,25,6
3165,7,104,26,24,16
3166,7,104,50,32,15
3167,7,104,48,30,7
3168,7,104,50,33,17
3169,7,104,41,18,7
3170,7,104,43,19,5
3171,7,104,44,29,16
3172,7,104,50,26,17
3173,7,104,44,14,6
3174,7,104,49,31,8
3175,7,104,50,37,8
3176,7,104,45,30,6
3177,7,104,29,21,7
3178,7,104,49,27,16
3179,7,104,48,31,10
3180,7,104,48,29,9
3181,7,104,48,28,8
3182,7,104,41,25,12
3183,7,104,51,30,17
3184,7,104,26,19,13
3185,7,104,49,35,16
3186,7,104,47,14,7
3187,7,104,50,32,13
3188,7,104,50,26,9
3189,7,104,47,20,9
3190,7,104,44,27,16
3191,7,104,49,29,18
3192,7,104,49,34,16
3193,7,104,45,22,17
3194,7,104,44,22,16
3195,7,104,50,28,17
3196,7,104,28,24,13
3197,7,104,47,28,5
3198,7,104,46,15,8
3199,7,104,46,26,17
3200,7,104,47,31,6
3201,7,104,43,30,6
3202,7,104,52,31,18
3203,7,104,47,25,7
3204,7,104,48,19,8
3205,7,104,42,19,8
3206,7,104,48,23,11
3207,7,104,46,34,9
3208,7,104,36,18,6
3209,7,104,53,32,19
3210,7,104,52,32,17
3211,7,104,46,26,9
3212,7,104,45,19,6
3213,7,104,49,30,10
3214,7,104,47,31,7
3215,7,104,43,29,9
3216,7,104,48,29,17
3217,7,104,49,27,8
3218,7,104,49,26,17
3219,7,104,51,33,17
3220,7,104,48,16,6
3221,7,104,48,21,10
3222,7,104,51,34,18
3223,7,104,48,32,8
3224,7,104,50,29,17
3225,7,104,47,22,10
3226,7,104,41,21,7
3227,7,104,51,30,18
3228,7,104,50,23,10
3229,7,104,50,27,19
3230,7,104,49,32,12
3231,7,104,51,27,11
3232,7,104,51,22,19
3233,7,104,49,30,18
3234,7,104,46,28,17
3235,7,104,50,33,13
3236,7,104,49,23,14
3237,7,104,42,26,14
3238,7,104,47,29,18
3239,7,104,50,31,9
3240,7,104,52,28,12
3241,7,104,48,27,17
3242,7,104,47,33,18
3243,7,104,44,20,7
3244,7,104,42,27,9
3245,7,104,43,24,10
3246,7,104,32,32,10
3247,7,104,48,26,9
3248,7,104,51,33,15
3249,7,104,47,35,10
3250,7,104,44,21,10
3251,7,104,45,23,18
3252,7,104,48,27,11
3253,7,104,26,26,10
3254,7,104,40,28,10
3255,7,104,45,30,17
3256,7,104,50,24,16
